"facility.id","year","facility.name","city","state","zip","region","census","n.discharge","cost.charge.ratio","wage.index","rural","dsh","ownership","teaching","teaching.yn","freestanding","population.severity","bedsores.v1","bedsores.v2","cauti","readmit30","falls","cdi","home","pt.flu","functional","hc.flu","mspb","cauti.grade","readmit30.grade","cdi.grade","home.grade","cauti.good","readmit30.good","cdi.good","home.good"
"360001",2018,"MERCY HEALTH ANDERSON HOSPITAL - REHAB UNIT","CINCINNATI","OH","45255","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,0,NA,59.95,NA,99,NA,1.02,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0
"360003",2016,"UNIVERSITY HOSPITAL, INC","CINCINNATI","OH","45267","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360003",2017,"UNIVERSITY HOSPITAL, INC","CINCINNATI","OH","45267","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360003",2018,"UNIVERSITY HOSPITAL, INC","CINCINNATI","OH","45267","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360008",2016,"SOUTHERN OHIO MEDICAL CENTER","PORTSMOUTH","OH","45662","5",4,434,0.43,0.83,1,0.18,"N",0,0,0,1.1,0,NA,NA,13.27,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"360008",2017,"SOUTHERN OHIO MEDICAL CENTER","PORTSMOUTH","OH","45662","5",4,424,0.42,0.83,1,0.26,"N",0,0,0,1.16,0.3,NA,NA,13.55,NA,5.39,NA,99.2,NA,94,NA,NA,"No Different than the National Rate","Worse than the National Benchmark",NA,NA,0,0,NA
"360008",2018,"SOUTHERN OHIO MEDICAL CENTER","PORTSMOUTH","OH","45662","5",4,441,0.34,0.83,1,0.2,"N",0,0,0,1.21,NA,0.5,NA,NA,0,2.42,63.99,NA,98.7,NA,1.02,NA,NA,"Worse than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"360009",2016,"LIMA MEMORIAL HEALTH SYSTEM","LIMA","OH","45804","5",4,68,0.82,0.93,0,0.16,"N",0,0,0,0.92,0,NA,NA,12.93,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"360009",2017,"LIMA MEMORIAL HEALTH SYSTEM","LIMA","OH","45804","5",4,77,0.85,0.91,0,0.1,"N",0,0,0,0.96,0.9,NA,NA,13.55,NA,NA,NA,98.4,NA,71,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"360009",2018,"LIMA MEMORIAL HEALTH SYSTEM","LIMA","OH","45804","5",4,100,0.61,0.9,0,0.1,"N",0,0,0,1.09,NA,1.3,NA,NA,0,NA,56.76,NA,100,NA,0.9,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0
"360010",2016,"UNION HOSPITAL","DOVER","OH","44622","5",4,56,0.98,0.83,1,0.05,"N",0,0,0,1.19,0,NA,NA,13.92,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"360010",2017,"UNION HOSPITAL","DOVER","OH","44622","5",4,64,0.94,0.83,1,0.06,"N",0,0,0,1.35,0.7,NA,NA,13.65,NA,NA,NA,98.1,NA,49,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"360010",2018,"UNION HOSPITAL","DOVER","OH","44622","5",4,73,1.25,0.83,1,0.08,"N",0,0,0,1.18,NA,0,NA,NA,0,NA,68.74,NA,100,NA,1,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1
"360016",2016,"JEWISH HOSPITAL-MERCY HEALTH","CINCINNATI","OH","45236","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360016",2017,"JEWISH HOSPITAL-MERCY HEALTH","CINCINNATI","OH","45236","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,0,NA,84.2,NA,59,NA,NA,NA,"No Different than the National Benchmark",NA,NA,NA,0,NA
"360016",2018,"JEWISH HOSPITAL-MERCY HEALTH","CINCINNATI","OH","45236","5",4,168,0.64,0.94,0,0,"N",0,0,0,1.03,NA,0.6,NA,NA,0.4,0.46,60.22,NA,98.9,NA,1.04,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"360025",2016,"FIRELANDS REGIONAL MEDICAL CTR","SANDUSKY","OH","44870","5",4,282,0.56,0.81,1,0.09,"N",0,0,0,1.26,0,NA,NA,13.02,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"360025",2017,"FIRELANDS REGIONAL MEDICAL CTR","SANDUSKY","OH","44870","5",4,312,0.58,0.83,1,0.11,"N",0,0,0,1.23,0,NA,1.15,12.99,NA,1.66,NA,97,NA,80,NA,"No Different than the National Benchmark","Better than the National Rate","No Different than the National Benchmark",NA,0,1,0,NA
"360025",2018,"FIRELANDS REGIONAL MEDICAL CTR","SANDUSKY","OH","44870","5",4,321,0.58,0.83,1,0.09,"N",0,0,0,1.28,NA,0,0,NA,0,0.64,60.28,NA,100,NA,1.03,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Worse than the National Rate",0,NA,0,0
"360026",2016,"GREENE MEMORIAL HOSPITAL","XENIA","OH","45385","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360032",2016,"JOINT TOWNSHIP DISTRICT MEMORIAL HOSPITAL","ST. MARYS","OH","45885","5",4,39,0.92,0.83,1,0.02,"N",0,0,0,0.97,0,NA,NA,13.32,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"360032",2017,"JOINT TOWNSHIP DISTRICT MEMORIAL HOSPITAL","ST. MARYS","OH","45885","5",4,27,0.94,0.83,1,0,"N",0,0,0,0.97,0,NA,NA,13.33,NA,NA,NA,81.5,NA,79,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"360032",2018,"JOINT TOWNSHIP DISTRICT MEMORIAL HOSPITAL","ST. MARYS","OH","45885","5",4,36,1.36,0.83,1,0,"N",0,0,0,1.08,NA,0,NA,NA,NA,NA,63.47,NA,NA,NA,0.95,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0
"360035",2016,"MT CARMEL INPATIENT REHAB UNIT","COLUMBUS","OH","43222","5",4,171,0.7,0.95,0,0.14,"N",0,0,0,1.26,0.8,NA,NA,13.01,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"360035",2017,"MT CARMEL INPATIENT REHAB UNIT","COLUMBUS","OH","43222","5",4,173,0.52,0.97,0,0.19,"N",0,0,0,1.18,0,NA,NA,13.31,NA,3.31,NA,95.9,NA,100,NA,NA,"No Different than the National Rate","Worse than the National Benchmark",NA,NA,0,0,NA
"360035",2018,"MT CARMEL INPATIENT REHAB UNIT","COLUMBUS","OH","43222","5",4,149,0.47,0.96,0,0.2,"N",0,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360036",2016,"WOOSTER COMMUNITY HOSPITAL","WOOSTER","OH","44691","5",4,129,0.8,0.83,1,0.07,"G",0,0,0,1.34,0,NA,NA,13.07,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"360036",2017,"WOOSTER COMMUNITY HOSPITAL","WOOSTER","OH","44691","5",4,116,0.66,0.83,1,0.05,"G",0,0,0,1.33,0,NA,NA,13.28,NA,NA,NA,99,NA,100,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"360036",2018,"WOOSTER COMMUNITY HOSPITAL","WOOSTER","OH","44691","5",4,134,0.64,0.83,1,0.1,"G",0,0,0,1.41,NA,0.5,NA,NA,0,0,66.65,NA,100,NA,1.08,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"360039",2016,NA,NA,NA,NA,NA,4,39,0.96,0.83,1,0.05,"N",0,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360041",2016,"PARMA COMMUNITY GENERAL HOSPITAL","PARMA","OH","44129","5",4,147,0.38,0.92,0,0.03,"N",0,0,0,1.22,0.5,NA,NA,12.76,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"360041",2017,"UNIVERSITY HOSPITALS PARMA MEDICAL CENTER","PARMA","OH","44129","5",4,174,0.45,0.94,0,0.04,"N",0,0,0,1.32,0,NA,2.53,12.93,NA,1.51,NA,92.6,NA,100,NA,"No Different than the National Benchmark","Better than the National Rate","No Different than the National Benchmark",NA,0,1,0,NA
"360041",2018,"UNIVERSITY HOSPITALS PARMA MEDICAL CENTER","PARMA","OH","44129","5",4,209,0.4,0.92,0,0.1,"N",0,0,0,1.27,NA,0,3.43,NA,0.4,1.13,56.92,NA,100,NA,1.07,"Worse than the National Benchmark",NA,"No Different than the National Benchmark","Worse than the National Rate",0,NA,0,0
"360048",2016,"COGHLIN REHABILITATION CENTER","TOLEDO","OH","43614","5",4,206,0.41,0.91,0,0.23,"G",0,0,0,1.18,1.5,NA,NA,13.29,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"360048",2017,"COGHLIN REHABILITATION CENTER","TOLEDO","OH","43614","5",4,172,0.42,0.91,0,0.18,"G",0.18,1,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360048",2018,"COGHLIN REHABILITATION CENTER","TOLEDO","OH","43614","5",4,75,0.4,0.9,0,0,"G",2.5,1,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360051",2016,"MIAMI VALLEY HOSPITAL","DAYTON","OH","45409","5",4,361,0.29,0.89,0,0.2,"N",0,0,0,1.08,2.1,NA,NA,12.97,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"360051",2017,"MIAMI VALLEY HOSPITAL","DAYTON","OH","45409","5",4,367,0.29,0.9,0,0.27,"N",0,0,0,1.06,2.5,NA,0.97,13.12,NA,0.36,NA,100,NA,95,NA,"No Different than the National Benchmark","Better than the National Rate","No Different than the National Benchmark",NA,0,1,0,NA
"360051",2018,"MIAMI VALLEY HOSPITAL","DAYTON","OH","45409","5",4,338,0.29,0.9,0,0.24,"N",0,0,0,1.06,NA,1.7,NA,NA,0,0.59,61.02,NA,100,NA,0.91,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"360054",2016,"HOLZER MEDICAL CENTER","GALLIPOLIS","OH","45631","5",4,433,0.53,0.83,1,0.16,"N",0,0,0,1.11,0.4,NA,NA,13.07,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"360054",2017,"HOLZER MEDICAL CENTER","GALLIPOLIS","OH","45631","5",4,429,0.57,0.83,1,0.17,"N",0,0,0,1.04,0.3,NA,1.58,13.09,NA,2.54,NA,83,NA,55,NA,"No Different than the National Benchmark","Better than the National Rate","No Different than the National Benchmark",NA,0,1,0,NA
"360054",2018,"HOLZER MEDICAL CENTER","GALLIPOLIS","OH","45631","5",4,406,0.59,0.83,1,0.22,"N",0,0,0,1.08,NA,0,NA,NA,0,1.31,61.91,NA,100,NA,1.02,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"360056",2016,"MERCY HOSPITAL FAIRFIELD","FAIRFIELD","OH","45014","5",4,203,0.43,0.95,0,0.11,"N",0,0,0,1.05,0.7,NA,NA,13.41,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"360056",2017,"MERCY HOSPITAL FAIRFIELD","FAIRFIELD","OH","45014","5",4,223,0.43,0.94,0,0.06,"N",0,0,0,1.07,0.6,NA,NA,13.61,NA,0,NA,79.8,NA,93,NA,NA,"No Different than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"360056",2018,"MERCY HOSPITAL FAIRFIELD","FAIRFIELD","OH","45014","5",4,253,0.41,0.94,0,0.1,"N",0,0,0,1.09,NA,0.3,NA,NA,0.3,0,66.01,NA,100,NA,0.91,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"360059",2016,"METROHEALTH MEDICAL CENTER","CLEVELAND","OH","44109","5",4,282,0.57,0.92,0,0.37,"N",0,0,0,1.17,0.5,NA,NA,12.8,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"360059",2017,"METROHEALTH MEDICAL CENTER","CLEVELAND","OH","44109","5",4,270,0.49,0.94,0,0.36,"N",0.13,1,0,1.2,0.7,NA,1.13,13.56,NA,0.2,NA,15.7,NA,100,NA,"No Different than the National Benchmark","No Different than the National Rate","Better than the National Benchmark",NA,0,0,1,NA
"360059",2018,"METROHEALTH MEDICAL CENTER","CLEVELAND","OH","44109","5",4,243,0.47,0.92,0,0.28,"N",0.13,1,0,1.17,NA,0,1.56,NA,0,0.2,61.68,NA,98.7,NA,0.97,"No Different than the National Benchmark",NA,"Better than the National Benchmark","Worse than the National Rate",0,NA,1,0
"360064",2016,"ST. ELIZABETH HEALTH CENTER","YOUNGSTOWN","OH","44501","5",4,215,0.35,0.8,0,0.14,"N",0,0,0,1.1,0,NA,NA,14.11,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"360064",2017,"ST. ELIZABETH HEALTH CENTER","YOUNGSTOWN","OH","44501","5",4,184,0.3,0.79,0,0.16,"N",0,0,0,1.08,0.2,NA,0.37,12.75,NA,1.23,NA,99,NA,100,NA,"No Different than the National Benchmark","Better than the National Rate","No Different than the National Benchmark",NA,0,1,0,NA
"360064",2018,"ST. ELIZABETH HEALTH CENTER","YOUNGSTOWN","OH","44501","5",4,222,0.32,0.78,0,0.21,"N",0,0,0,1.07,NA,0.2,0.67,NA,0,0,65.13,NA,100,NA,0.87,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","No Different than the National Rate",0,NA,0,0
"360066",2016,"ST RITAS MEDICAL CENTER","LIMA","OH","45801","5",4,172,0.42,0.93,0,0.16,"N",0,0,0,1.08,0.8,NA,NA,13.37,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"360066",2017,"ST RITAS MEDICAL CENTER","LIMA","OH","45801","5",4,187,0.43,0.91,0,0.14,"N",0,0,0,1.22,0.3,NA,NA,14.64,NA,1.78,NA,100,NA,95,NA,NA,"Worse than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"360066",2018,"ST RITAS MEDICAL CENTER","LIMA","OH","45801","5",4,236,0.38,0.9,0,0.14,"N",0,0,0,1.24,NA,0,NA,NA,0,1.73,57.52,NA,100,NA,1.03,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"360070",2016,"MERCY MEDICAL CENTER","CANTON","OH","44708","5",4,271,0.56,0.85,0,0.04,"N",0,0,0,1.16,4.2,NA,NA,13.12,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"360070",2017,"MERCY MEDICAL CENTER","CANTON","OH","44708","5",4,220,0.52,0.85,0,0.09,"N",0,0,0,1.21,0.3,NA,NA,12.89,NA,2.19,NA,76,NA,49,NA,NA,"Better than the National Rate","No Different than the National Benchmark",NA,NA,1,0,NA
"360070",2018,"MERCY MEDICAL CENTER","CANTON","OH","44708","5",4,228,0.48,0.84,0,0.1,"N",0,0,0,1.24,NA,0.7,NA,NA,0.3,1.55,65.3,NA,100,NA,1.02,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"360074",2016,"FLOWER REHABILITATION CENTER","SYLVANIA","OH","43560","5",4,223,0.34,0.91,0,0.1,"N",0,0,0,1.09,0.6,NA,NA,13.47,NA,NA,NA,NA,NA,NA,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"360074",2017,"FLOWER REHABILITATION CENTER","SYLVANIA","OH","43560","5",4,245,0.32,0.91,0,0.19,"N",0,0,0,1.09,0.3,NA,NA,13.53,NA,0.9,NA,96.6,NA,71,NA,NA,"No Different than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"360074",2018,"FLOWER REHABILITATION CENTER","SYLVANIA","OH","43560","5",4,209,0.31,0.9,0,0.18,"N",0,0,0,1.16,NA,0,NA,NA,0.3,1.75,64.16,NA,80.5,NA,0.9,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"360076",2016,"ATRIUM MEDICAL CENTER","FRANKLIN","OH","45005","5",4,202,0.42,0.95,0,0.07,"N",0,0,0,1.05,0.6,NA,NA,12.83,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"360076",2017,"ATRIUM MEDICAL CENTER","FRANKLIN","OH","45005","5",4,191,0.44,0.94,0,0.07,"N",0,0,0,1.11,0.8,NA,NA,13.82,NA,NA,NA,97.5,NA,93,NA,NA,"Worse than the National Rate",NA,NA,NA,0,NA,NA
"360076",2018,"ATRIUM MEDICAL CENTER","FRANKLIN","OH","45005","5",4,208,0.44,0.94,0,0.14,"N",0,0,0,1.07,NA,0.5,NA,NA,0,3.19,67.55,NA,99.3,NA,0.89,NA,NA,"Worse than the National Benchmark","Better than the National Rate",NA,NA,0,1
"360079",2016,"KETTERING MEDICAL CENTER","KETTERING","OH","45429","5",4,255,0.26,0.89,0,0.05,"N",0,0,0,0.99,0.7,NA,NA,12.81,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"360079",2017,"KETTERING MEDICAL CENTER","KETTERING","OH","45429","5",4,290,0.23,0.9,0,0.03,"N",0,0,0,1,0.1,NA,NA,13.34,NA,0.36,NA,100,NA,100,NA,NA,"No Different than the National Rate","No Different than the National Benchmark",NA,NA,0,0,NA
"360079",2018,"KETTERING MEDICAL CENTER","KETTERING","OH","45429","5",4,356,0.23,0.9,0,0.04,"N",0,0,0,1.03,NA,0.5,NA,NA,0.2,0.21,62.88,NA,100,NA,0.92,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"360081",2016,"MERCY ST CHARLES HOSPITAL","OREGON","OH","43616","5",4,163,0.45,0.91,0,0.12,"N",0,0,0,1.14,0,NA,NA,12.53,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"360081",2017,"MERCY ST CHARLES HOSPITAL","OREGON","OH","43616","5",4,159,0.38,0.91,0,0.24,"N",0,0,0,1.04,0.5,NA,NA,12.4,NA,0.9,NA,83,NA,84,NA,NA,"Better than the National Rate","No Different than the National Benchmark",NA,NA,1,0,NA
"360081",2018,"MERCY ST CHARLES HOSPITAL","OREGON","OH","43616","5",4,147,0.36,0.9,0,0.24,"N",0,0,0,1.12,NA,0.7,NA,NA,0,0,55.86,NA,78.4,NA,0.96,NA,NA,"No Different than the National Benchmark","Worse than the National Rate",NA,NA,0,0
"360082",2016,"EUCLID HOSPITAL","EUCLID","OH","44119","5",4,356,0.4,0.92,0,0.08,"N",0,0,0,1.3,0.2,NA,NA,11.51,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"360082",2017,"EUCLID HOSPITAL","EUCLID","OH","44119","5",4,328,0.33,0.94,0,0.21,"N",0,0,0,1.27,0.8,NA,0.29,11.85,NA,2.4,NA,98.2,NA,92,NA,"No Different than the National Benchmark","Better than the National Rate","No Different than the National Benchmark",NA,0,1,0,NA
"360082",2018,"EUCLID HOSPITAL","EUCLID","OH","44119","5",4,383,0.34,0.92,0,0.16,"N",0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360084",2016,"AULTMAN WOODLAWN","CANTON","OH","44708","5",4,239,0.62,0.85,0,0.03,"N",0,0,0,1.25,0.2,NA,NA,12.34,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"360084",2017,"AULTMAN WOODLAWN","CANTON","OH","44708","5",4,220,0.48,0.85,0,0.04,"N",0,0,0,1.16,0.4,NA,0,11.97,NA,0.39,NA,94.2,NA,86,NA,"No Different than the National Benchmark","Better than the National Rate","No Different than the National Benchmark",NA,0,1,0,NA
"360084",2018,"AULTMAN WOODLAWN","CANTON","OH","44708","5",4,235,0.41,0.84,0,0.06,"N",0,0,0,1.15,NA,0.2,NA,NA,0.2,1.14,67.56,NA,100,NA,0.94,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"360085",2016,"OHIO STATE UNIVERSITY HOSPITAL","COLUMBUS","OH","43210","5",4,331,0.33,0.95,0,0.21,"G",0,0,0,1.21,0,NA,NA,12.81,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"360085",2017,"OHIO STATE UNIVERSITY HOSPITAL","COLUMBUS","OH","43210","5",4,301,0.3,0.97,0,0.27,"G",0.11,1,0,1.23,0.2,NA,0,14.09,NA,0.45,NA,99.6,NA,94,NA,"No Different than the National Benchmark","Worse than the National Rate","No Different than the National Benchmark",NA,0,0,0,NA
"360085",2018,"OHIO STATE UNIVERSITY HOSPITAL","COLUMBUS","OH","43210","5",4,345,0.31,0.96,0,0.26,"G",0.11,1,0,1.22,NA,0,1.29,NA,0,1.05,60.3,NA,98.6,NA,0.93,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Worse than the National Rate",0,NA,0,0
"360086",2016,"SPRINGFIELD REGIONAL MEDICAL CENTER ACUTE REHABILI","SPRINGFIELD","OH","45504","5",4,397,0.48,0.87,0,0.09,"N",0,0,0,1.11,0,NA,NA,12.42,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"360086",2017,"COMMUNITY OF SPRINGFIELD","SPRINGFIELD","OH","45504","5",4,343,0.41,0.85,0,0.13,"N",0,0,0,1.12,0,NA,0,12.95,NA,0.39,NA,100,NA,91,NA,"No Different than the National Benchmark","Better than the National Rate","No Different than the National Benchmark",NA,0,1,0,NA
"360086",2018,"COMMUNITY OF SPRINGFIELD","SPRINGFIELD","OH","45505","5",4,379,0.41,0.87,0,0.14,"N",0,0,0,1.08,NA,0.4,0,NA,0,0.26,60.89,NA,100,NA,0.94,"No Different than the National Benchmark",NA,"No Different than the National Benchmark","Worse than the National Rate",0,NA,0,0
"360098",2016,"LAKE HOSPITAL SYSTEM","WILLOUGHBY","OH","44094","5",4,84,0.42,0.92,0,0.01,"N",0,0,0,1.27,0,NA,NA,12.96,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"360098",2017,"LAKE HOSPITAL SYSTEM","CONCORD","OH","44077","5",4,76,0.4,0.94,0,0.09,"N",0,0,0,1.27,0,NA,NA,12.94,NA,NA,NA,98.6,NA,94,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"360098",2018,"LAKE HOSPITAL SYSTEM","CONCORD","OH","44077","5",4,104,0.37,0.92,0,0.06,"N",0,0,0,1.28,NA,0,NA,NA,0.7,NA,69.23,NA,100,NA,1,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1
"360113",2016,NA,NA,NA,NA,NA,4,18,0.44,0.95,0,0.08,"N",0,0,0,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360118",2016,"OHIOHEALTH MEDCENTRAL MANSFIELD HOSPITAL","MANSFIELD","OH","44903","5",4,48,0.93,0.88,0,0.12,"N",0,0,0,1.46,0,NA,NA,13.15,NA,NA,NA,NA,NA,NA,NA,NA,"No Different than the National Rate",NA,NA,NA,0,NA,NA
"360118",2017,"OHIOHEALTH MEDCENTRAL MANSFIELD HOSPITAL","MANSFIELD","OH","44903","5",4,56,1.01,0.84,0,0.29,"N",0,0,0,1.28,0,NA,NA,12.65,NA,NA,NA,97.8,NA,100,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"360118",2018,"OHIO HEALTH MANSFIELD REHAB UNIT","MANSFIELD","OH","44903","5",4,74,1.03,0.8,0,0.22,"N",0,0,0,1.26,NA,0,NA,NA,0,1.98,65.58,NA,100,NA,1.21,NA,NA,"No Different than the National Benchmark","Better than the National Rate",NA,NA,0,1
"360121",2016,"COMMUNITY HOSPITALS OF WILLIAMS COUNTY","BRYAN","OH","43506","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360121",2017,"COMMUNITY HOSPITALS OF WILLIAMS COUNTY","BRYAN","OH","43506","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360121",2018,"COMMUNITY HOSPITALS OF WILLIAMS COUNTY","BRYAN","OH","43506","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360131",2016,"ALLIANCE COMMUNITY HOSPITAL","ALLIANCE","OH","44601","5",4,63,0.56,0.85,0,0.11,"N",0,0,0,1.17,0,NA,NA,12.56,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"360131",2017,"ALLIANCE COMMUNITY HOSPITAL","ALLIANCE","OH","44601","5",4,41,0.72,0.85,0,0.07,"N",0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360131",2018,"ALLIANCE COMMUNITY HOSPITAL","ALLIANCE","OH","44601","5",4,42,0.76,0.84,0,0.04,"N",0,0,0,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360134",2016,"GOOD SAMARITAN HOSPITAL","CINCINNATI","OH","45220","5",4,298,0.48,0.95,0,0.12,"N",0,0,0,1.04,0,NA,NA,12.76,NA,NA,NA,NA,NA,NA,NA,NA,"Better than the National Rate",NA,NA,NA,1,NA,NA
"360134",2017,"GOOD SAMARITAN HOSPITAL","CINCINNATI","OH","45220","5",4,272,0.52,0.94,0,0.16,"N",0,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360134",2018,"GOOD SAMARITAN HOSPITAL","CINCINNATI","OH","45220","5",4,185,0.54,0.94,0,0.15,"N",0,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
